英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
夏侯惇,云缨,3,阵营2 胜利,"影,海诺,戈娅,夏侯惇,刘邦","哪吒,小乔,虞姬,云缨,盾山"
夏侯惇,云缨,4,阵营1 胜利,"曹操,海诺,元流之子(射手),云缨,苏烈","夏洛特,甄姬,虞姬,夏侯惇,墨子"
夏侯惇,云缨,5,阵营2 胜利,"哪吒,女娲,狄仁杰,云缨,大禹","元歌,武则天,苍,夏侯惇,张飞"
夏侯惇,云缨,6,阵营2 胜利,"老夫子,甄姬,戈娅,云缨,张良","关羽,沈梦溪,元流之子(射手),夏侯惇,少司缘"
夏侯惇,云缨,7,阵营2 胜利,"影,沈梦溪,蚩奼,夏侯惇,少司缘","达摩,小乔,孙权,云缨,东皇太一"
夏侯惇,云缨,8,阵营2 胜利,"白起,沈梦溪,鲁班七号,夏侯惇,盾山","影,海月,李信,云缨,太乙真人"
夏侯惇,云缨,9,阵营2 胜利,"曹操,小乔,后羿,夏侯惇,张飞","芈月,沈梦溪,元流之子(射手),云缨,苏烈"
夏侯惇,云缨,10,阵营2 胜利,"夏洛特,沈梦溪,虞姬,云缨,廉颇","司空震,嬴政,元流之子(射手),夏侯惇,少司缘"
夏侯惇,云缨,11,阵营1 胜利,"司空震,杨玉环,元流之子(射手),夏侯惇,少司缘","哪吒,沈梦溪,后羿,云缨,鲁班大师"
夏侯惇,云缨,12,阵营1 胜利,"老夫子,嫦娥,元流之子(射手),夏侯惇,墨子","夏洛特,大乔,艾琳,云缨,王昭君"
夏侯惇,云缨,13,阵营2 胜利,"花木兰,上官婉儿,孙权,云缨,刘邦","曹操,甄姬,虞姬,夏侯惇,元流之子(辅助)"
夏侯惇,云缨,14,阵营2 胜利,"曹操,沈梦溪,蚩奼,夏侯惇,大禹","影,干将莫邪,艾琳,云缨,盾山"
夏侯惇,云缨,15,阵营1 胜利,"芈月,妲己,公孙离,夏侯惇,少司缘","姬小满,西施,戈娅,云缨,张飞"
夏侯惇,云缨,16,阵营1 胜利,"孙悟空,张良,元流之子(射手),云缨,刘邦","司空震,嫦娥,后羿,夏侯惇,少司缘"
夏侯惇,云缨,17,阵营2 胜利,"元歌,武则天,后羿,云缨,盾山","影,弈星,元流之子(射手),夏侯惇,少司缘"
夏侯惇,云缨,18,阵营2 胜利,"司空震,沈梦溪,艾琳,云缨,张飞","狂铁,嫦娥,元流之子(射手),夏侯惇,少司缘"
夏侯惇,云缨,19,阵营1 胜利,"司空震,杨玉环,孙尚香,夏侯惇,刘邦","吕布,元流之子(法师),李信,云缨,牛魔"
夏侯惇,暃,1,阵营2 胜利,,未集齐10人
夏侯惇,暃,2,阵营2 胜利,,未集齐10人
夏侯惇,暃,3,阵营2 胜利,"老夫子,杨玉环,元流之子(射手),夏侯惇,少司缘","夏洛特,女娲,敖隐,暃,刘邦"
夏侯惇,暃,4,阵营1 胜利,"蒙恬,女娲,元流之子(射手),暃,张飞","姬小满,沈梦溪,敖隐,夏侯惇,鲁班大师"
夏侯惇,暃,5,阵营2 胜利,"亚瑟,大乔,元流之子(射手),暃,张飞","哪吒,杨玉环,孙权,夏侯惇,刘邦"
夏侯惇,暃,6,阵营2 胜利,"司空震,大乔,公孙离,暃,太乙真人","哪吒,不知火舞,戈娅,夏侯惇,少司缘"
夏侯惇,暃,7,阵营1 胜利,"达摩,不知火舞,李信,夏侯惇,大禹","曹操,嫦娥,孙尚香,暃,盾山"
夏侯惇,暃,8,阵营2 胜利,"影,不知火舞,后羿,暃,刘邦","项羽,嫦娥,元流之子(射手),夏侯惇,少司缘"
夏侯惇,暃,9,阵营2 胜利,"曹操,女娲,敖隐,暃,杨玉环","夏洛特,海月,公孙离,夏侯惇,少司缘"
夏侯惇,暃,10,阵营2 胜利,"元歌,海月,虞姬,夏侯惇,大禹","曹操,沈梦溪,戈娅,暃,刘邦"
夏侯惇,暃,11,阵营1 胜利,"狂铁,不知火舞,蚩奼,暃,桑启","元歌,干将莫邪,元流之子(射手),夏侯惇,苏烈"
夏侯惇,暃,12,阵营2 胜利,"姬小满,女娲,敖隐,暃,朵莉亚","关羽,诸葛亮,元流之子(射手),夏侯惇,少司缘"
夏侯惇,暃,13,阵营2 胜利,"影,杨玉环,敖隐,暃,大禹","元歌,甄姬,元流之子(射手),夏侯惇,少司缘"
夏侯惇,暃,14,阵营2 胜利,"项羽,王昭君,元流之子(射手),暃,墨子","狂铁,武则天,敖隐,夏侯惇,大乔"
夏侯惇,暃,15,阵营2 胜利,"蚩奼,貂蝉,李信,夏侯惇,墨子","关羽,小乔,敖隐,暃,苏烈"
夏侯惇,暃,16,阵营1 胜利,"哪吒,杨玉环,李信,夏侯惇,少司缘","老夫子,海月,蚩奼,暃,刘邦"
夏侯惇,暃,17,阵营2 胜利,"司空震,杨玉环,艾琳,夏侯惇,盾山","马超,貂蝉,戈娅,暃,刘邦"
夏侯惇,暃,18,阵营2 胜利,"芈月,沈梦溪,孙权,暃,张飞","兰陵王,西施,后羿,夏侯惇,元流之子(辅助)"
夏侯惇,暃,19,阵营2 胜利,"哪吒,小乔,元流之子(射手),夏侯惇,张飞","曹操,武则天,蚩奼,暃,大乔"
夏侯惇,影,1,阵营2 胜利,"司空震,大乔,蚩奼,夏侯惇,少司缘","哪吒,嫦娥,黄忠,影,西施"
夏侯惇,元流之子(坦克),1,阵营1 胜利,"大司命,嬴政,敖隐,夏侯惇,大乔","影,女娲,李元芳,元流之子(坦克),少司缘"
夏侯惇,元流之子(坦克),2,阵营1 胜利,"关羽,海月,公孙离,元流之子(坦克),刘邦","夏洛特,嫦娥,元流之子(射手),夏侯惇,赵怀真"
夏侯惇,元流之子(坦克),3,阵营2 胜利,"曹操,女娲,艾琳,夏侯惇,盾山","老夫子,武则天,戈娅,元流之子(坦克),少司缘"
夏侯惇,元流之子(刺客),1,阵营1 胜利,"司空震,貂蝉,狄仁杰,夏侯惇,少司缘","哪吒,海月,公孙离,元流之子(刺客),刘邦"
夏侯惇,元流之子(刺客),2,阵营1 胜利,"狂铁,女娲,黄忠,元流之子(刺客),廉颇","杨戬,小乔,马可波罗,夏侯惇,少司缘"
夏侯惇,元流之子(刺客),3,阵营2 胜利,"马超,沈梦溪,元流之子(射手),夏侯惇,张飞","老夫子,嫦娥,伽罗,元流之子(刺客),大禹"
夏侯惇,元流之子(刺客),4,阵营2 胜利,"老夫子,姜子牙,孙权,元流之子(刺客),墨子","貂蝉,武则天,元流之子(射手),夏侯惇,孙膑"
夏侯惇,元流之子(刺客),5,阵营1 胜利,"曹操,海诺,虞姬,夏侯惇,张飞","花木兰,大乔,莱西奥,元流之子(刺客),少司缘"
夏侯惇,元流之子(刺客),6,阵营1 胜利,"杨戬,沈梦溪,鲁班七号,元流之子(刺客),刘邦","夏洛特,不知火舞,元流之子(射手),夏侯惇,太乙真人"
夏侯惇,元流之子(刺客),7,阵营2 胜利,"元歌,不知火舞,敖隐,夏侯惇,盾山","夏洛特,大乔,苍,元流之子(刺客),张飞"
夏侯惇,元流之子(刺客),8,阵营2 胜利,"老夫子,甄姬,戈娅,元流之子(刺客),鲁班大师","芈月,海月,公孙离,夏侯惇,张飞"
典韦,宫本武藏,1,阵营2 胜利,"狂铁,杨玉环,蚩奼,宫本武藏,大乔","老夫子,女娲,戈娅,典韦,元流之子(辅助)"
典韦,宫本武藏,2,阵营1 胜利,"钟无艳,女娲,虞姬,典韦,少司缘","司空震,诸葛亮,元流之子(射手),宫本武藏,苏烈"
典韦,宫本武藏,3,阵营1 胜利,"老夫子,大乔,宫本武藏,刘邦,亚连,嬴政,敖隐,典韦,苏烈",未集齐10人
典韦,宫本武藏,4,阵营2 胜利,"狂铁,大乔,戈娅,典韦,张飞","马超,甄姬,狄仁杰,宫本武藏,元流之子(辅助)"
典韦,宫本武藏,5,阵营1 胜利,"老夫子,大乔,公孙离,宫本武藏,少司缘","花木兰,嫦娥,狄仁杰,典韦,元流之子(辅助)"
典韦,宫本武藏,6,阵营2 胜利,"姬小满,海月,狄仁杰,典韦,盾山","夏洛特,上官婉儿,虞姬,宫本武藏,大禹"
典韦,宫本武藏,7,阵营1 胜利,"白起,嫦娥,元流之子(射手),宫本武藏,张飞","夏洛特,大乔,艾琳,典韦,盾山"
典韦,宫本武藏,8,阵营1 胜利,"夏洛特,女娲,元流之子(射手),典韦,苏烈","狂铁,小乔,后羿,宫本武藏,张飞"
典韦,宫本武藏,9,阵营1 胜利,"元歌,安琪拉,敖隐,典韦,苏烈","夏洛特,不知火舞,李信,宫本武藏,大禹"
典韦,宫本武藏,10,阵营1 胜利,"司空震,诸葛亮,蚩奼,典韦,少司缘","芈月,海诺,虞姬,宫本武藏,张飞"
典韦,宫本武藏,11,阵营1 胜利,"哪吒,甄姬,孙尚香,典韦,盾山","花木兰,沈梦溪,蚩奼,宫本武藏,刘邦"
典韦,宫本武藏,12,阵营1 胜利,"梦奇,武则天,李信,宫本武藏,苏烈","孙悟空,小乔,虞姬,典韦,盾山"
典韦,宫本武藏,13,阵营2 胜利,"哪吒,高渐离,戈娅,典韦,牛魔","狂铁,元流之子(法师),蚩奼,宫本武藏,杨玉环"
典韦,宫本武藏,14,阵营1 胜利,"司空震,不知火舞,元流之子(射手),典韦,盾山","狂铁,弈星,孙权,宫本武藏,张飞"
典韦,宫本武藏,15,阵营1 胜利,"影,西施,黄忠,典韦,太乙真人","哪吒,貂蝉,苍,宫本武藏,刘邦"
典韦,宫本武藏,16,阵营2 胜利,"影,沈梦溪,元流之子(射手),宫本武藏,大乔","狂铁,嫦娥,苍,典韦,少司缘"
典韦,宫本武藏,17,阵营2 胜利,"司空震,沈梦溪,后羿,宫本武藏,刘邦","老夫子,海诺,元流之子(射手),典韦,元歌"
典韦,宫本武藏,18,阵营2 胜利,"曹操,武则天,李信,宫本武藏,大乔","花木兰,不知火舞,元流之子(射手),典韦,杨玉环"
典韦,宫本武藏,19,阵营1 胜利,,未集齐10人
典韦,李白,1,阵营2 胜利,"影,女娲,元流之子(射手),李白,大乔","蚩奼,太乙真人,敖隐,典韦,盾山"
典韦,李白,2,阵营1 胜利,"杨戬,干将莫邪,元流之子(射手),典韦,朵莉亚","哪吒,诸葛亮,百里守约,李白,苏烈"
典韦,李白,3,阵营2 胜利,"司空震,貂蝉,元流之子(射手),典韦,少司缘","孙策,沈梦溪,戈娅,李白,大禹"
典韦,李白,4,阵营1 胜利,"元歌,墨子,元流之子(射手),典韦,赵怀真","达摩,诸葛亮,虞姬,李白,苏烈"
典韦,李白,5,阵营1 胜利,"狂铁,女娲,元流之子(射手),李白,张飞","芈月,沈梦溪,虞姬,典韦,少司缘"
典韦,李白,6,阵营1 胜利,"花木兰,西施,蚩奼,典韦,刘邦","杨戬,沈梦溪,莱西奥,李白,牛魔"
典韦,李白,7,阵营1 胜利,"影,姜子牙,李信,典韦,张飞","蚩奼,甄姬,戈娅,李白,杨玉环"
典韦,李白,8,阵营1 胜利,"狂铁,杨玉环,虞姬,典韦,大乔","项羽,小乔,蚩奼,李白,少司缘"
典韦,李白,9,阵营1 胜利,"哪吒,女娲,蚩奼,典韦,苏烈","孙策,嫦娥,元流之子(射手),李白,太乙真人"
典韦,李白,10,阵营2 胜利,"花木兰,安琪拉,元流之子(射手),典韦,盾山","老夫子,诸葛亮,李信,李白,刘邦"
典韦,李白,11,阵营2 胜利,"刘邦,米莱狄,蚩奼,典韦,张飞","花木兰,沈梦溪,元流之子(射手),李白,桑启"
典韦,李白,12,阵营1 胜利,"狂铁,小乔,狄仁杰,典韦,苏烈","曹操,高渐离,元流之子(射手),李白,张飞"
典韦,李白,13,阵营1 胜利,"狂铁,小乔,戈娅,李白,少司缘","程咬金,貂蝉,元流之子(射手),典韦,大禹"
典韦,李白,14,阵营2 胜利,"狂铁,小乔,敖隐,典韦,少司缘","元歌,武则天,元流之子(射手),李白,张飞"
典韦,李白,15,阵营2 胜利,"元歌,海月,伽罗,典韦,孙策","曹操,海诺,元流之子(射手),李白,刘邦"
典韦,李白,16,阵营1 胜利,"马超,嫦娥,元流之子(射手),典韦,少司缘","亚瑟,女娲,蚩奼,李白,太乙真人"
典韦,李白,17,阵营1 胜利,"司空震,扁鹊,敖隐,典韦,杨玉环","曹操,女娲,元流之子(射手),李白,苏烈"
典韦,李白,18,阵营2 胜利,"夏侯惇,甄姬,元流之子(射手),典韦,鲁班大师","司空震,不知火舞,李信,李白,少司缘"
典韦,李白,19,阵营1 胜利,"曹操,沈梦溪,艾琳,李白,刘禅","马超,女娲,蚩奼,典韦,苏烈"
典韦,司马懿,1,阵营2 胜利,"关羽,女娲,元流之子(射手),司马懿,苏烈","花木兰,妲己,百里守约,典韦,大乔"
典韦,司马懿,2,阵营1 胜利,"狂铁,嫦娥,蚩奼,司马懿,大乔","哪吒,女娲,公孙离,典韦,刘邦"
典韦,司马懿,3,阵营1 胜利,"孙策,海月,蚩奼,司马懿,桑启","元歌,沈梦溪,元流之子(射手),典韦,张飞"
典韦,司马懿,4,阵营2 胜利,"元歌,诸葛亮,公孙离,司马懿,少司缘","夏洛特,干将莫邪,苍,典韦,张飞"
典韦,司马懿,5,阵营2 胜利,"影,姜子牙,敖隐,典韦,少司缘","老夫子,西施,蚩奼,司马懿,牛魔"
典韦,司马懿,6,阵营1 胜利,"元歌,安琪拉,孙权,司马懿,苏烈","花木兰,不知火舞,元流之子(射手),典韦,鲁班大师"
典韦,司马懿,7,阵营2 胜利,"司空震,甄姬,后羿,司马懿,太乙真人","狂铁,妲己,元流之子(射手),典韦,瑶"
典韦,司马懿,8,阵营2 胜利,"达摩,武则天,元流之子(射手),司马懿,墨子","关羽,沈梦溪,戈娅,典韦,张良"
典韦,司马懿,9,阵营2 胜利,"吕布,武则天,蚩奼,典韦,大禹","蒙恬,海月,后羿,司马懿,苏烈"
典韦,司马懿,10,阵营2 胜利,"白起,大乔,戈娅,典韦,关羽","曹操,海诺,蚩奼,司马懿,盾山"
典韦,司马懿,11,阵营1 胜利,"关羽,元流之子(法师),敖隐,司马懿,朵莉亚","姬小满,嫦娥,元流之子(射手),典韦,鲁班大师"
典韦,司马懿,12,阵营2 胜利,"影,上官婉儿,元流之子(射手),典韦,张飞","司空震,杨玉环,蚩奼,司马懿,大乔"
典韦,司马懿,13,阵营1 胜利,"关羽,海月,戈娅,司马懿,张飞","夏洛特,不知火舞,苍,典韦,墨子"
典韦,司马懿,14,阵营1 胜利,"蒙恬,甄姬,元流之子(射手),典韦,刘邦","老夫子,上官婉儿,苍,司马懿,廉颇"
典韦,司马懿,15,阵营2 胜利,"老夫子,嫦娥,元流之子(射手),典韦,太乙真人","哪吒,海月,李信,司马懿,刘邦"
典韦,司马懿,16,阵营1 胜利,"白起,米莱狄,元流之子(射手),司马懿,刘邦","元歌,沈梦溪,戈娅,典韦,杨玉环"
典韦,司马懿,17,阵营1 胜利,"关羽,貂蝉,戈娅,典韦,太乙真人","老夫子,大乔,公孙离,司马懿,张飞"
典韦,司马懿,18,阵营2 胜利,"亚瑟,太乙真人,戈娅,典韦,刘邦","白起,甄姬,元流之子(射手),司马懿,墨子"
典韦,司马懿,19,阵营2 胜利,"猪八戒,貂蝉,元流之子(射手),司马懿,刘邦","蒙恬,弈星,蚩奼,典韦,空空儿"
典韦,露娜,1,阵营1 胜利,"哪吒,嬴政,孙权,露娜,刘邦","老夫子,女娲,百里守约,典韦,大乔"
典韦,露娜,2,阵营2 胜利,"曹操,沈梦溪,元流之子(射手),露娜,太乙真人","狂铁,妲己,蚩奼,典韦,大禹"
典韦,露娜,3,阵营2 胜利,"关羽,大乔,蚩奼,露娜,张飞","司空震,小乔,李信,典韦,空空儿"
典韦,露娜,4,阵营2 胜利,"司空震,甄姬,艾琳,典韦,苏烈","马超,嫦娥,元流之子(射手),露娜,盾山"
典韦,露娜,5,阵营1 胜利,"老夫子,海月,司空震,露娜,钟馗","影,武则天,元流之子(射手),典韦,苏烈"
典韦,露娜,6,阵营2 胜利,"老夫子,甄姬,元流之子(射手),露娜,项羽","哪吒,武则天,孙权,典韦,盾山"
典韦,露娜,7,阵营1 胜利,"老夫子,海月,后羿,典韦,元流之子(辅助)","孙策,沈梦溪,马可波罗,露娜,张飞"
典韦,露娜,8,阵营1 胜利,"兰陵王,大乔,公孙离,露娜,张飞","元歌,沈梦溪,戈娅,典韦,张良"
典韦,露娜,9,阵营1 胜利,"夏洛特,大乔,后羿,典韦,大禹","曹操,嬴政,蚩奼,露娜,钟馗"
典韦,露娜,10,阵营2 胜利,"狂铁,甄姬,元流之子(射手),露娜,刘邦","蒙恬,小乔,狄仁杰,典韦,元流之子(辅助)"
典韦,露娜,11,阵营1 胜利,"白起,干将莫邪,蚩奼,露娜,廉颇","影,不知火舞,戈娅,典韦,大禹"
典韦,露娜,12,阵营2 胜利,"亚瑟,沈梦溪,戈娅,典韦,钟馗","司空震,嫦娥,公孙离,露娜,苏烈"
典韦,露娜,13,阵营1 胜利,"元歌,小乔,鲁班七号,露娜,盾山","蒙恬,沈梦溪,戈娅,典韦,赵怀真"
典韦,露娜,14,阵营2 胜利,"哪吒,嫦娥,虞姬,典韦,墨子","花木兰,杨玉环,元流之子(射手),露娜,张飞"
典韦,露娜,15,阵营2 胜利,"哪吒,杨玉环,李信,露娜,刘邦","老夫子,甄姬,百里守约,典韦,东皇太一"
典韦,露娜,16,阵营1 胜利,"白起,貂蝉,元流之子(射手),典韦,鬼谷子,女娲,狄仁杰,露娜,盾山",未集齐10人
典韦,露娜,17,阵营2 胜利,"白起,沈梦溪,孙权,典韦,朵莉亚","哪吒,周瑜,蚩奼,露娜,刘邦"
典韦,露娜,18,阵营2 胜利,"马超,甄姬,戈娅,露娜,大禹","司空震,海月,公孙离,典韦,元流之子(辅助)"
典韦,露娜,19,阵营2 胜利,"狂铁,嫦娥,孙权,典韦,太乙真人","哪吒,海诺,元流之子(射手),露娜,苏烈"
典韦,韩信,1,阵营1 胜利,"曹操,安琪拉,后羿,典韦,刘邦","亚连,海月,元流之子(射手),韩信,张飞"
典韦,韩信,2,阵营1 胜利,"夏洛特,女娲,马可波罗,韩信,苏烈","关羽,沈梦溪,公孙离,典韦,刘禅"
典韦,韩信,3,阵营2 胜利,"哪吒,诸葛亮,虞姬,韩信,廉颇","花木兰,貂蝉,戈娅,典韦,刘邦"
典韦,韩信,4,阵营1 胜利,"老夫子,姜子牙,百里守约,韩信,少司缘","花木兰,甄姬,公孙离,典韦,刘邦"
典韦,韩信,5,阵营1 胜利,"铠,诸葛亮,元流之子(射手),韩信,张飞","蒙恬,女娲,蚩奼,典韦,墨子"
典韦,韩信,6,阵营2 胜利,"曹操,沈梦溪,戈娅,韩信,廉颇","老夫子,甄姬,元流之子(射手),典韦,张良"
典韦,韩信,7,阵营1 胜利,"影,女娲,孙尚香,韩信,大禹","老夫子,弈星,孙权,典韦,鲁班大师"
典韦,韩信,8,阵营2 胜利,"孙策,杨玉环,戈娅,典韦,鲁班大师","哪吒,西施,元流之子(射手),韩信,少司缘"
典韦,韩信,9,阵营1 胜利,"狂铁,大乔,苍,典韦,元流之子(辅助)","吕布,小乔,元流之子(射手),韩信,赵怀真"
典韦,韩信,10,阵营2 胜利,"关羽,周瑜,元流之子(射手),典韦,大禹","司空震,女娲,李信,韩信,刘邦"
典韦,韩信,11,阵营2 胜利,"元歌,嫦娥,公孙离,韩信,张良","大司命,大乔,虞姬,典韦,空空儿"
典韦,韩信,12,阵营1 胜利,"哪吒,海月,狄仁杰,典韦,大禹","司空震,女娲,蚩奼,韩信,元流之子(辅助)"
典韦,韩信,13,阵营1 胜利,"元歌,海诺,元流之子(射手),典韦,张飞","夏洛特,司马懿,艾琳,韩信,盾山"
典韦,韩信,14,阵营2 胜利,"哪吒,沈梦溪,戈娅,典韦,赵怀真","司空震,不知火舞,蚩奼,韩信,张飞"
典韦,韩信,15,阵营2 胜利,"芈月,海月,公孙离,韩信,大禹","元歌,嫦娥,狄仁杰,典韦,元流之子(坦克)"
典韦,韩信,16,阵营1 胜利,"曹操,甄姬,敖隐,典韦,大禹","马超,干将莫邪,元流之子(射手),韩信,苏烈"
典韦,韩信,17,阵营1 胜利,"曹操,墨子,虞姬,韩信,刘邦","司空震,嬴政,元流之子(射手),典韦,大禹"
典韦,韩信,18,阵营1 胜利,"影,嫦娥,孙权,典韦,苏烈","哪吒,甄姬,元流之子(射手),韩信,大禹"
典韦,韩信,19,阵营1 胜利,"曹操,甄姬,敖隐,典韦,苏烈","蒙恬,嫦娥,蚩奼,韩信,杨玉环"
典韦,兰陵王,1,阵营1 胜利,"元歌,嫦娥,虞姬,典韦,大乔","马超,武则天,后羿,兰陵王,苏烈"
典韦,兰陵王,2,阵营2 胜利,"司空震,安琪拉,敖隐,典韦,苏烈","夏洛特,金蝉,元流之子(射手),兰陵王,刘邦"
典韦,兰陵王,3,阵营1 胜利,"司空震,貂蝉,元流之子(射手),典韦,刘禅","关羽,上官婉儿,戈娅,兰陵王,张飞"
典韦,兰陵王,4,阵营1 胜利,"狂铁,女娲,敖隐,兰陵王,空空儿","白起,太乙真人,苍,典韦,大禹"
典韦,兰陵王,5,阵营1 胜利,"夏洛特,海诺,孙权,兰陵王,少司缘","关羽,沈梦溪,戈娅,典韦,太乙真人"
典韦,兰陵王,6,阵营1 胜利,"狂铁,小乔,戈娅,兰陵王,鬼谷子","亚连,女娲,李信,典韦,少司缘"
典韦,兰陵王,7,阵营1 胜利,"哪吒,沈梦溪,艾琳,兰陵王,刘邦","海诺,大乔,苍,典韦,少司缘"
典韦,兰陵王,8,阵营2 胜利,"花木兰,西施,元流之子(射手),兰陵王,少司缘","司空震,海月,李信,典韦,张飞"
典韦,兰陵王,9,阵营1 胜利,"李信,嫦娥,蚩奼,典韦,苏烈","影,沈梦溪,元流之子(射手),兰陵王,桑启"
典韦,兰陵王,10,阵营1 胜利,"哪吒,诸葛亮,戈娅,典韦,刘邦","蚩奼,弈星,元流之子(射手),兰陵王,张飞"
典韦,兰陵王,11,阵营1 胜利,"老夫子,太乙真人,李信,典韦,苏烈","孙策,诸葛亮,蚩奼,兰陵王,刘邦"
典韦,兰陵王,12,阵营1 胜利,"关羽,安琪拉,艾琳,典韦,盾山","芈月,嫦娥,元流之子(射手),兰陵王,庄周"
典韦,兰陵王,13,阵营1 胜利,"元歌,海月,艾琳,兰陵王,赵怀真","哪吒,不知火舞,戈娅,典韦,刘邦"
典韦,兰陵王,14,阵营1 胜利,"哪吒,杨玉环,鲁班七号,兰陵王,张飞","赵怀真,貂蝉,孙权,典韦,桑启"
典韦,兰陵王,15,阵营2 胜利,"姬小满,大乔,敖隐,典韦,太乙真人","曹操,上官婉儿,公孙离,兰陵王,苏烈"
典韦,兰陵王,16,阵营2 胜利,"蒙恬,嫦娥,戈娅,兰陵王,大禹","亚瑟,女娲,伽罗,典韦,盾山"
典韦,兰陵王,17,阵营1 胜利,"曹操,海月,公孙离,兰陵王,苏烈","哪吒,女娲,元流之子(射手),典韦,赵怀真"
典韦,兰陵王,18,阵营1 胜利,"姬小满,海月,百里守约,兰陵王,太乙真人","元歌,沈梦溪,元流之子(射手),典韦,牛魔"
典韦,兰陵王,19,阵营2 胜利,"曹操,海月,蚩奼,兰陵王,刘邦","狂铁,嫦娥,公孙离,典韦,少司缘"
典韦,娜可露露,1,阵营2 胜利,"司空震,不知火舞,敖隐,娜可露露,少司缘","姬小满,金蝉,公孙离,典韦,廉颇"
典韦,娜可露露,2,阵营1 胜利,"曹操,杨玉环,蚩奼,娜可露露,元流之子(辅助)","司空震,不知火舞,艾琳,典韦,盾山"
典韦,娜可露露,3,阵营1 胜利,"狂铁,武则天,蚩奼,典韦,桑启","兰陵王,元流之子(法师),莱西奥,娜可露露,太乙真人"
典韦,娜可露露,4,阵营1 胜利,"达摩,女娲,艾琳,娜可露露,刘邦","花木兰,元流之子(法师),孙尚香,典韦,苏烈"
典韦,娜可露露,5,阵营2 胜利,"貂蝉,小乔,苍,娜可露露,少司缘","司空震,上官婉儿,公孙离,典韦,苏烈"
典韦,娜可露露,6,阵营2 胜利,"老夫子,女娲,元流之子(射手),娜可露露,刘邦","达摩,嫦娥,虞姬,典韦,元流之子(辅助)"
典韦,娜可露露,7,阵营2 胜利,"老夫子,女娲,戈娅,娜可露露,张飞","关羽,沈梦溪,公孙离,典韦,大禹"
典韦,娜可露露,8,阵营1 胜利,"曹操,沈梦溪,戈娅,娜可露露,少司缘","元歌,女娲,元流之子(射手),典韦,桑启"
典韦,娜可露露,9,阵营2 胜利,"达摩,诸葛亮,元流之子(射手),典韦,空空儿","哪吒,上官婉儿,艾琳,娜可露露,张飞"
典韦,娜可露露,10,阵营1 胜利,"哪吒,不知火舞,蚩奼,娜可露露,苏烈","姬小满,西施,戈娅,典韦,大禹"
典韦,娜可露露,11,阵营2 胜利,"哪吒,貂蝉,元流之子(射手),娜可露露,廉颇","司空震,上官婉儿,蚩奼,典韦,盾山"
典韦,娜可露露,12,阵营2 胜利,"影,小乔,孙权,典韦,赵怀真","元歌,嫦娥,蚩奼,娜可露露,大禹"
典韦,娜可露露,13,阵营1 胜利,"花木兰,西施,狄仁杰,娜可露露,刘邦","蒙恬,女娲,敖隐,典韦,大乔"
典韦,娜可露露,14,阵营1 胜利,"猪八戒,嫦娥,戈娅,娜可露露,苏烈","马超,杨玉环,李信,典韦,赵怀真"
典韦,娜可露露,15,阵营1 胜利,"曹操,沈梦溪,李信,娜可露露,张飞","司空震,海月,蚩奼,典韦,太乙真人"
典韦,娜可露露,16,阵营2 胜利,"关羽,小乔,元流之子(射手),娜可露露,少司缘","狂铁,甄姬,蚩奼,典韦,牛魔"
典韦,娜可露露,17,阵营2 胜利,"老夫子,海诺,蚩奼,娜可露露,大乔","司空震,嫦娥,虞姬,典韦,少司缘"
典韦,娜可露露,18,阵营1 胜利,"刘邦,海诺,元流之子(射手),娜可露露,项羽","狂铁,甄姬,戈娅,典韦,太乙真人"
典韦,娜可露露,19,阵营2 胜利,"曹操,小乔,元流之子(射手),娜可露露,大禹","关羽,女娲,蚩奼,典韦,张飞"
典韦,橘右京,1,阵营2 胜利,"老夫子,女娲,蚩奼,橘右京,鲁班大师","曹操,沈梦溪,蒙犽,典韦,空空儿"
典韦,橘右京,2,阵营2 胜利,"哪吒,大乔,孙权,典韦,太乙真人","狂铁,女娲,戈娅,橘右京,少司缘"
典韦,橘右京,3,阵营1 胜利,"姬小满,西施,戈娅,橘右京,太乙真人","钟无艳,弈星,李信,典韦,刘邦"
典韦,橘右京,4,阵营1 胜利,"哪吒,高渐离,蚩奼,典韦,墨子","司空震,嫦娥,元流之子(射手),橘右京,少司缘"
典韦,橘右京,5,阵营1 胜利,"司空震,海月,公孙离,橘右京,廉颇","老夫子,姜子牙,戈娅,典韦,桑启"
典韦,橘右京,6,阵营1 胜利,"夏洛特,貂蝉,蚩奼,橘右京,少司缘","关羽,苍,高渐离,典韦,赵怀真"
典韦,橘右京,7,阵营1 胜利,"老夫子,女娲,戈娅,橘右京,张飞","哪吒,海月,伽罗,典韦,赵怀真"
典韦,橘右京,8,阵营1 胜利,"夏洛特,貂蝉,狄仁杰,橘右京,少司缘","司空震,海月,苍,典韦,大禹"
典韦,橘右京,9,阵营2 胜利,"夏洛特,貂蝉,鲁班七号,橘右京,刘邦","哪吒,小乔,蚩奼,典韦,张飞"
典韦,橘右京,10,阵营1 胜利,"亚瑟,沈梦溪,蚩奼,橘右京,太乙真人","孙策,弈星,元流之子(射手),典韦,大禹"
典韦,橘右京,11,阵营1 胜利,"哪吒,貂蝉,公孙离,橘右京,张飞","程咬金,嫦娥,蚩奼,典韦,大禹"
典韦,橘右京,12,阵营1 胜利,"马超,不知火舞,李信,典韦,大禹","狂铁,嬴政,戈娅,橘右京,张飞"
