刘禅,大乔,5,阵营1 胜利,"老夫子,弈星,李信,裴擒虎,刘禅","曹操,诸葛亮,元流之子(射手),杨戬,大乔"
刘禅,大乔,6,阵营2 胜利,"孙策,西施,戈娅,司马懿,刘禅","关羽,杨玉环,元流之子(射手),盘古,大乔"
刘禅,大乔,7,阵营2 胜利,"元歌,上官婉儿,孙尚香,韩信,大乔","哪吒,貂蝉,元流之子(射手),赵云,刘禅"
刘禅,大乔,8,阵营2 胜利,"曹操,不知火舞,孙权,裴擒虎,大乔","姬小满,高渐离,公孙离,马超,刘禅"
刘禅,大乔,9,阵营2 胜利,"老夫子,海月,李信,百里玄策,大乔","马超,女娲,戈娅,铠,刘禅"
刘禅,大乔,10,阵营1 胜利,"夏洛特,墨子,老夫子,马超,大乔","司空震,嫦娥,蚩奼,宫本武藏,刘禅"
刘禅,大乔,11,阵营2 胜利,"亚瑟,女娲,戈娅,阿古朵,刘禅","影,西施,元流之子(射手),杨戬,大乔"
刘禅,大乔,12,阵营1 胜利,"司空震,嫦娥,蚩奼,百里玄策,刘禅","老夫子,甄姬,孙尚香,裴擒虎,大乔"
刘禅,大乔,13,阵营2 胜利,"哪吒,高渐离,苍,镜,刘禅","夏洛特,小乔,公孙离,裴擒虎,大乔"
刘禅,大乔,14,阵营1 胜利,"蒙恬,甄姬,艾琳,典韦,大乔","猪八戒,沈梦溪,公孙离,曜,刘禅"
刘禅,大乔,15,阵营2 胜利,"花木兰,武则天,戈娅,百里玄策,刘禅","蚩奼,嫦娥,公孙离,韩信,大乔"
刘禅,大乔,16,阵营2 胜利,"达摩,不知火舞,元流之子(射手),李白,大乔","项羽,沈梦溪,百里守约,橘右京,刘禅"
刘禅,大乔,17,阵营2 胜利,"老夫子,嫦娥,苍,云缨,大乔","兰陵王,沈梦溪,戈娅,孙悟空,刘禅"
刘禅,大乔,18,阵营2 胜利,"关羽,女娲,公孙离,裴擒虎,大乔","狂铁,沈梦溪,蚩奼,宫本武藏,刘禅"
刘禅,大乔,19,阵营2 胜利,"关羽,高渐离,扁鹊,韩信,刘禅","白起,安琪拉,元流之子(射手),露娜,大乔"
刘禅,苏烈,1,阵营2 胜利,"哪吒,诸葛亮,敖隐,阿古朵,刘禅","芈月,海诺,公孙离,裴擒虎,苏烈"
刘禅,苏烈,2,阵营2 胜利,"夏洛特,元流之子(法师),苍,暃,刘禅","影,女娲,蚩奼,赵云,苏烈"
刘禅,苏烈,3,阵营2 胜利,"蚩奼,干将莫邪,元流之子(射手),裴擒虎,苏烈","元歌,貂蝉,蒙犽,李元芳,刘禅"
刘禅,苏烈,4,阵营2 胜利,"蒙恬,海月,敖隐,典韦,刘禅","程咬金,高渐离,公孙离,宫本武藏,苏烈"
刘禅,苏烈,5,阵营2 胜利,"芈月,诸葛亮,虞姬,赵云,刘禅","老夫子,杨玉环,艾琳,韩信,苏烈"
刘禅,苏烈,6,阵营2 胜利,"哪吒,海月,李信,镜,苏烈","花木兰,米莱狄,鲁班七号,裴擒虎,刘禅"
刘禅,苏烈,7,阵营1 胜利,"哪吒,嫦娥,虞姬,韩信,刘禅","司空震,貂蝉,蚩奼,裴擒虎,苏烈"
刘禅,苏烈,8,阵营1 胜利,"司空震,王昭君,百里守约,百里玄策,刘禅","狂铁,嫦娥,敖隐,马超,苏烈"
刘禅,苏烈,9,阵营2 胜利,"狂铁,小乔,元流之子(射手),云缨,刘禅","关羽,嫦娥,艾琳,典韦,苏烈"
刘禅,苏烈,10,阵营1 胜利,"夏洛特,西施,李信,宫本武藏,苏烈","马超,沈梦溪,莱西奥,铠,刘禅"
刘禅,苏烈,11,阵营1 胜利,"芈月,元流之子(法师),百里守约,韩信,苏烈","猪八戒,武则天,蚩奼,露娜,刘禅"
刘禅,苏烈,12,阵营1 胜利,"芈月,大乔,公孙离,大司命,苏烈","哪吒,杨玉环,蚩奼,裴擒虎,刘禅"
刘禅,苏烈,13,阵营1 胜利,"夏洛特,大乔,虞姬,杨戬,苏烈","马超,嫦娥,貂蝉,宫本武藏,刘禅"
刘禅,苏烈,14,阵营2 胜利,"司空震,沈梦溪,孙权,兰陵王,刘禅","姬小满,大乔,百里守约,裴擒虎,苏烈"
刘禅,苏烈,15,阵营2 胜利,"司空震,武则天,孙权,盘古,苏烈","马超,甄姬,戈娅,赵云,刘禅"
刘禅,苏烈,16,阵营2 胜利,"吕布,诸葛亮,蚩奼,哪吒,刘禅","孙策,沈梦溪,孙权,橘右京,苏烈"
刘禅,苏烈,17,阵营2 胜利,"蒙恬,杨玉环,蚩奼,韩信,苏烈","元流之子(坦克),西施,孙权,阿古朵,刘禅"
刘禅,苏烈,18,阵营2 胜利,"司空震,姜子牙,戈娅,马超,刘禅","老夫子,西施,蚩奼,韩信,苏烈"
刘禅,苏烈,19,阵营1 胜利,"狂铁,海月,公孙离,镜,苏烈","哪吒,弈星,司空震,裴擒虎,刘禅"
刘禅,明世隐,1,阵营2 胜利,"狂铁,海月,戈娅,赵云,明世隐","芈月,嫦娥,公孙离,韩信,刘禅"
刘禅,明世隐,2,阵营1 胜利,"老夫子,海月,莱西奥,裴擒虎,刘禅","影,武则天,艾琳,蚩奼,明世隐"
刘禅,明世隐,3,阵营2 胜利,"蚩奼,米莱狄,元流之子(射手),诸葛亮,明世隐","蒙恬,太乙真人,孙权,盘古,刘禅"
刘禅,明世隐,4,阵营2 胜利,"元歌,元流之子(法师),敖隐,李白,明世隐","马超,不知火舞,元流之子(射手),云缨,刘禅"
刘禅,明世隐,5,阵营1 胜利,"哪吒,嫦娥,元流之子(射手),杨戬,明世隐","元歌,诸葛亮,李信,百里玄策,刘禅"
刘禅,明世隐,6,阵营1 胜利,"马超,大乔,虞姬,阿古朵,刘禅","司空震,不知火舞,敖隐,哪吒,明世隐"
刘禅,瑶,1,阵营1 胜利,"影,不知火舞,元流之子(射手),梦奇,刘禅","孙策,诸葛亮,孙权,哪吒,瑶"
刘禅,瑶,2,阵营1 胜利,"曹操,嬴政,蚩奼,宫本武藏,刘禅","老夫子,上官婉儿,马可波罗,猪八戒,瑶"
刘禅,瑶,3,阵营2 胜利,"达摩,上官婉儿,公孙离,裴擒虎,刘禅","曹操,小乔,戈娅,杨戬,瑶"
刘禅,瑶,4,阵营2 胜利,"白起,诸葛亮,蚩奼,橘右京,刘禅","狂铁,嫦娥,孙权,云中君,瑶"
刘禅,瑶,5,阵营1 胜利,"梦奇,沈梦溪,戈娅,裴擒虎,刘禅","关羽,嫦娥,李信,铠,瑶"
刘禅,瑶,6,阵营1 胜利,"老夫子,杨玉环,孙权,韩信,瑶","夏洛特,小乔,蚩奼,宫本武藏,刘禅"
刘禅,瑶,7,阵营2 胜利,"影,元流之子(法师),艾琳,阿古朵,刘禅","狂铁,貂蝉,狄仁杰,孙悟空,瑶"
刘禅,瑶,8,阵营2 胜利,"哪吒,扁鹊,敖隐,镜,刘禅","曹操,小乔,艾琳,杨戬,瑶"
刘禅,瑶,9,阵营1 胜利,"影,杨玉环,蚩奼,诸葛亮,瑶","哪吒,小乔,戈娅,孙悟空,刘禅"
刘禅,瑶,10,阵营2 胜利,"蚩奼,上官婉儿,元流之子(射手),钟无艳,瑶","梦奇,女娲,李信,铠,刘禅"
刘禅,瑶,11,阵营1 胜利,"夏洛特,嫦娥,蒙犽,韩信,刘禅","花木兰,沈梦溪,百里守约,孙悟空,瑶"
刘禅,瑶,12,阵营1 胜利,"大司命,沈梦溪,苍,梦奇,刘禅","狂铁,西施,元流之子(射手),雅典娜,瑶"
刘禅,瑶,13,阵营1 胜利,"狂铁,金蝉,戈娅,马超,瑶","老夫子,安琪拉,元流之子(射手),典韦,刘禅"
刘禅,瑶,14,阵营1 胜利,"马超,女娲,戈娅,曜,瑶","老夫子,沈梦溪,元流之子(射手),百里玄策,刘禅"
刘禅,瑶,15,阵营2 胜利,"马超,姜子牙,戈娅,裴擒虎,瑶","花木兰,杨玉环,公孙离,诸葛亮,刘禅"
刘禅,瑶,16,阵营1 胜利,"夏洛特,嫦娥,李信,铠,刘禅","达摩,沈梦溪,后羿,司马懿,瑶"
刘禅,瑶,17,阵营1 胜利,"蚩奼,女娲,戈娅,李元芳,瑶","孙策,不知火舞,孙尚香,百里玄策,刘禅"
刘禅,瑶,18,阵营2 胜利,"狂铁,安琪拉,公孙离,马超,瑶","曹操,弈星,艾琳,孙悟空,刘禅"
刘禅,瑶,19,阵营1 胜利,"曹操,扁鹊,蚩奼,韩信,瑶","元歌,甄姬,元流之子(射手),李白,刘禅"
刘禅,盾山,1,阵营1 胜利,"兰陵王,杨玉环,蚩奼,裴擒虎,盾山","达摩,嫦娥,虞姬,云缨,刘禅"
刘禅,盾山,2,阵营2 胜利,"廉颇,嫦娥,戈娅,百里玄策,刘禅","老夫子,甄姬,蚩奼,阿轲,盾山"
刘禅,盾山,3,阵营2 胜利,"马超,女娲,戈娅,铠,盾山","夏洛特,貂蝉,蚩奼,杨戬,刘禅"
刘禅,盾山,4,阵营1 胜利,"亚连,武则天,戈娅,诸葛亮,刘禅","哪吒,太乙真人,苍,梦奇,盾山"
刘禅,盾山,5,阵营1 胜利,"杨戬,杨玉环,艾琳,宫本武藏,盾山","芈月,沈梦溪,元流之子(射手),李白,刘禅"
刘禅,盾山,6,阵营1 胜利,"马超,诸葛亮,艾琳,李元芳,盾山","影,沈梦溪,戈娅,阿古朵,刘禅"
刘禅,盾山,7,阵营2 胜利,"钟无艳,上官婉儿,孙权,韩信,刘禅","曹操,不知火舞,李信,诸葛亮,盾山"
刘禅,盾山,8,阵营2 胜利,"杨戬,杨玉环,狄仁杰,澜,盾山","曹操,女娲,蚩奼,暃,刘禅"
刘禅,盾山,9,阵营2 胜利,"刘邦,嫦娥,狄仁杰,李白,盾山","梦奇,不知火舞,戈娅,露娜,刘禅"
刘禅,盾山,10,阵营2 胜利,"关羽,沈梦溪,狄仁杰,韩信,盾山","影,海月,百里守约,孙悟空,刘禅"
刘禅,盾山,11,阵营2 胜利,"蒙恬,大乔,鲁班七号,元流之子(刺客),盾山","老夫子,高渐离,敖隐,梦奇,刘禅"
刘禅,盾山,12,阵营2 胜利,"关羽,女娲,孙权,阿古朵,刘禅","蒙恬,沈梦溪,蚩奼,铠,盾山"
刘禅,盾山,13,阵营2 胜利,"元歌,武则天,鲁班七号,云缨,盾山","狂铁,不知火舞,蚩奼,露娜,刘禅"
刘禅,盾山,14,阵营2 胜利,"老夫子,妲己,李信,诸葛亮,刘禅","曹操,干将莫邪,元流之子(射手),镜,盾山"
刘禅,盾山,15,阵营1 胜利,"元歌,沈梦溪,艾琳,孙悟空,盾山","蚩奼,高渐离,苍,镜,刘禅"
刘禅,盾山,16,阵营2 胜利,"蒙恬,嬴政,艾琳,典韦,盾山","关羽,甄姬,元流之子(射手),铠,刘禅"
刘禅,盾山,17,阵营1 胜利,"蒙恬,干将莫邪,元流之子(射手),司马懿,刘禅","司空震,弈星,狄仁杰,阿古朵,盾山"
刘禅,盾山,18,阵营1 胜利,"哪吒,海诺,敖隐,赵云,盾山","夏洛特,小乔,百里守约,云缨,刘禅"
刘禅,盾山,19,阵营1 胜利,"关羽,嫦娥,莱西奥,典韦,盾山","哪吒,杨玉环,李信,橘右京,刘禅"
刘禅,西施,1,阵营1 胜利,"司空震,沈梦溪,敖隐,赵云,刘禅","狂铁,嬴政,戈娅,大司命,西施"
刘禅,西施,2,阵营2 胜利,"老夫子,诸葛亮,元流之子(射手),阿古朵,西施","海诺,不知火舞,戈娅,赵云,刘禅"
刘禅,西施,3,阵营1 胜利,"夏洛特,海诺,蚩奼,百里玄策,刘禅","姬小满,嫦娥,艾琳,云缨,西施"
刘禅,西施,4,阵营2 胜利,"哪吒,嫦娥,李信,孙悟空,刘禅","曹操,杨玉环,蚩奼,司马懿,西施"
刘禅,西施,5,阵营2 胜利,"白起,沈梦溪,戈娅,暃,西施","曹操,貂蝉,司空震,宫本武藏,刘禅"
刘禅,西施,6,阵营2 胜利,"司空震,杨玉环,戈娅,雅典娜,西施","钟无艳,张良,公孙离,诸葛亮,刘禅"
刘禅,西施,7,阵营1 胜利,"狂铁,不知火舞,马可波罗,裴擒虎,刘禅","花木兰,诸葛亮,孙权,镜,西施"
刘禅,西施,8,阵营1 胜利,"元歌,嫦娥,元流之子(射手),阿古朵,刘禅","杨戬,扁鹊,艾琳,铠,西施"
刘禅,西施,9,阵营2 胜利,"花木兰,海月,孙尚香,雅典娜,西施","关羽,女娲,戈娅,铠,刘禅"
刘禅,西施,10,阵营1 胜利,"亚连,沈梦溪,戈娅,云缨,刘禅","老夫子,元流之子(法师),虞姬,暃,西施"
刘禅,西施,11,阵营1 胜利,"司空震,沈梦溪,戈娅,兰陵王,西施","梦奇,安琪拉,元流之子(射手),露娜,刘禅"
刘禅,西施,12,阵营2 胜利,"哪吒,嫦娥,敖隐,大司命,西施","关羽,貂蝉,虞姬,裴擒虎,刘禅"
刘禅,西施,13,阵营1 胜利,"花木兰,墨子,元流之子(射手),裴擒虎,西施","蚩奼,沈梦溪,公孙离,铠,刘禅"
刘禅,西施,14,阵营2 胜利,"姬小满,女娲,敖隐,镜,刘禅","司空震,杨玉环,苍,裴擒虎,西施"
刘禅,西施,15,阵营1 胜利,"马超,姜子牙,元流之子(射手),诸葛亮,刘禅","孙策,海月,孙权,露娜,西施"
刘禅,西施,16,阵营2 胜利,"猪八戒,诸葛亮,戈娅,杨戬,刘禅","元歌,武则天,苍,刘备,西施"
刘禅,西施,17,阵营2 胜利,"孙策,海月,蚩奼,云中君,西施","关羽,海诺,孙权,云缨,刘禅"
刘禅,鲁班大师,1,阵营1 胜利,"马超,诸葛亮,元流之子(射手),阿轲,刘禅","老夫子,女娲,戈娅,暃,鲁班大师"
刘禅,鲁班大师,2,阵营2 胜利,"孙悟空,女娲,蚩奼,宫本武藏,刘禅","司空震,海诺,苍,铠,鲁班大师"
刘禅,鲁班大师,3,阵营1 胜利,"马超,沈梦溪,元流之子(射手),宫本武藏,鲁班大师","关羽,杨玉环,蚩奼,裴擒虎,刘禅"
刘禅,鲁班大师,4,阵营2 胜利,"元歌,沈梦溪,戈娅,赵云,刘禅","关羽,嫦娥,元流之子(射手),镜,鲁班大师"
刘禅,鲁班大师,5,阵营2 胜利,"影,沈梦溪,敖隐,韩信,刘禅","曹操,安琪拉,艾琳,阿古朵,鲁班大师"
刘禅,鲁班大师,6,阵营2 胜利,"马超,海诺,孙尚香,阿轲,鲁班大师","吕布,安琪拉,蚩奼,盘古,刘禅"
刘禅,鲁班大师,7,阵营1 胜利,"司空震,上官婉儿,苍,马超,鲁班大师","姬小满,海诺,戈娅,裴擒虎,刘禅"
刘禅,鲁班大师,8,阵营2 胜利,"曹操,杨玉环,元流之子(射手),暃,刘禅","影,海月,戈娅,阿古朵,鲁班大师"
刘禅,鲁班大师,9,阵营2 胜利,"曹操,妲己,戈娅,赵云,刘禅","哪吒,干将莫邪,李信,马超,鲁班大师"
刘禅,鲁班大师,10,阵营2 胜利,"夏洛特,嫦娥,蚩奼,云缨,刘禅","元歌,金蝉,虞姬,暃,鲁班大师"
刘禅,鲁班大师,11,阵营2 胜利,"夏洛特,不知火舞,李信,哪吒,鲁班大师","曹操,杨玉环,元流之子(射手),马超,刘禅"
刘禅,鲁班大师,12,阵营2 胜利,"关羽,海月,鲁班七号,镜,鲁班大师","司空震,西施,元流之子(射手),孙悟空,刘禅"
刘禅,鲁班大师,13,阵营1 胜利,"元歌,武则天,虞姬,百里玄策,刘禅","孙策,大乔,孙权,阿古朵,鲁班大师"
刘禅,鲁班大师,14,阵营2 胜利,"马超,沈梦溪,百里守约,百里玄策,鲁班大师","司空震,嫦娥,戈娅,镜,刘禅"
刘禅,鲁班大师,15,阵营2 胜利,"老夫子,安琪拉,后羿,兰陵王,刘禅","曹操,小乔,公孙离,裴擒虎,鲁班大师"
刘禅,鲁班大师,16,阵营2 胜利,"司空震,嫦娥,孙权,赵云,刘禅","孙策,女娲,公孙离,孙悟空,鲁班大师"
刘禅,鲁班大师,17,阵营2 胜利,"姬小满,大乔,孙尚香,元流之子(刺客),刘禅","蒙恬,干将莫邪,敖隐,镜,鲁班大师"
刘禅,鲁班大师,18,阵营2 胜利,"关羽,女娲,后羿,阿轲,鲁班大师","曹操,上官婉儿,元流之子(射手),裴擒虎,刘禅"
刘禅,鲁班大师,19,阵营1 胜利,"蒙恬,女娲,百里守约,裴擒虎,鲁班大师","蚩奼,海月,元流之子(射手),刘备,刘禅"
刘禅,桑启,1,阵营1 胜利,"关羽,大乔,元流之子(射手),裴擒虎,桑启","姬小满,海月,孙权,韩信,刘禅"
刘禅,桑启,2,阵营1 胜利,"影,海诺,公孙离,曜,桑启","司空震,杨玉环,虞姬,韩信,刘禅"
刘禅,桑启,3,阵营2 胜利,"达摩,沈梦溪,戈娅,司马懿,桑启","老夫子,嬴政,元流之子(射手),裴擒虎,刘禅"
刘禅,桑启,4,阵营1 胜利,"元歌,杨玉环,戈娅,镜,刘禅","狂铁,沈梦溪,元流之子(射手),诸葛亮,桑启"
刘禅,桑启,5,阵营1 胜利,"关羽,嫦娥,元流之子(射手),镜,桑启","孙策,沈梦溪,戈娅,阿古朵,刘禅"
刘禅,桑启,6,阵营2 胜利,"夏洛特,武则天,元流之子(射手),韩信,刘禅","影,不知火舞,戈娅,暃,桑启"
刘禅,桑启,7,阵营2 胜利,"影,嫦娥,虞姬,阿古朵,刘禅","钟无艳,甄姬,公孙离,镜,桑启"
刘禅,桑启,8,阵营2 胜利,"狂铁,女娲,莱西奥,娜可露露,桑启","夏洛特,诸葛亮,艾琳,孙悟空,刘禅"
刘禅,桑启,9,阵营2 胜利,"马超,女娲,虞姬,梦奇,刘禅","狂铁,沈梦溪,蚩奼,阿古朵,桑启"
刘禅,桑启,10,阵营2 胜利,"达摩,西施,元流之子(射手),诸葛亮,桑启","司空震,甄姬,艾琳,云缨,刘禅"
刘禅,桑启,11,阵营2 胜利,"关羽,嫦娥,元流之子(射手),百里玄策,刘禅","司空震,西施,公孙离,大司命,桑启"
刘禅,桑启,12,阵营2 胜利,"蒙恬,不知火舞,蚩奼,镜,刘禅","狂铁,上官婉儿,元流之子(射手),韩信,桑启"
刘禅,桑启,13,阵营1 胜利,"蒙恬,小乔,敖隐,橘右京,桑启","老夫子,貂蝉,元流之子(射手),镜,刘禅"
刘禅,桑启,14,阵营1 胜利,"元歌,不知火舞,戈娅,阿古朵,刘禅","影,女娲,虞姬,孙悟空,桑启"
刘禅,桑启,15,阵营1 胜利,"白起,诸葛亮,百里守约,元流之子(刺客),刘禅","芈月,沈梦溪,孙尚香,裴擒虎,桑启"
刘禅,桑启,16,阵营1 胜利,"猪八戒,武则天,元流之子(射手),镜,刘禅","马超,小乔,苍,司马懿,桑启"
刘禅,桑启,17,阵营2 胜利,"影,诸葛亮,蚩奼,镜,刘禅","杨戬,海月,老夫子,阿古朵,桑启"
刘禅,桑启,18,阵营2 胜利,"司空震,干将莫邪,孙尚香,宫本武藏,刘禅","狂铁,不知火舞,孙权,司马懿,桑启"
刘禅,桑启,19,阵营2 胜利,"影,沈梦溪,蚩奼,司马懿,刘禅","姬小满,海诺,戈娅,云缨,桑启"
刘禅,赵怀真,1,阵营1 胜利,"蚩奼,小乔,苍,铠,刘禅","影,弈星,元流之子(射手),露娜,赵怀真"
刘禅,赵怀真,2,阵营2 胜利,"曹操,沈梦溪,元流之子(射手),裴擒虎,刘禅","蒙恬,武则天,马可波罗,诸葛亮,赵怀真"
刘禅,赵怀真,3,阵营1 胜利,"曹操,沈梦溪,蚩奼,孙悟空,刘禅","司空震,嫦娥,元流之子(射手),镜,赵怀真"
刘禅,赵怀真,4,阵营2 胜利,"元歌,海月,戈娅,阿古朵,刘禅","关羽,嬴政,蚩奼,元流之子(刺客),赵怀真"
刘禅,赵怀真,5,阵营2 胜利,"曹操,沈梦溪,狄仁杰,梦奇,刘禅","元歌,不知火舞,孙权,韩信,赵怀真"
刘禅,赵怀真,6,阵营2 胜利,"哪吒,不知火舞,蚩奼,诸葛亮,刘禅","猪八戒,嫦娥,元流之子(射手),孙悟空,赵怀真"
刘禅,赵怀真,7,阵营1 胜利,"马超,沈梦溪,马可波罗,孙悟空,赵怀真","夏洛特,杨玉环,戈娅,韩信,刘禅"
刘禅,赵怀真,8,阵营1 胜利,"夏洛特,弈星,阿古朵,百里玄策,赵怀真","关羽,貂蝉,戈娅,宫本武藏,刘禅"
刘禅,赵怀真,9,阵营1 胜利,"曹操,杨玉环,苍,诸葛亮,赵怀真","狂铁,不知火舞,蚩奼,大司命,刘禅"
刘禅,赵怀真,10,阵营2 胜利,"孙策,貂蝉,李信,娜可露露,刘禅","曹操,干将莫邪,元流之子(射手),司马懿,赵怀真"
刘禅,赵怀真,11,阵营2 胜利,"元歌,甄姬,孙尚香,李白,刘禅","钟无艳,安琪拉,百里守约,橘右京,赵怀真"
刘禅,赵怀真,12,阵营1 胜利,"影,武则天,马可波罗,兰陵王,赵怀真","马超,甄姬,蚩奼,阿古朵,刘禅"
刘禅,赵怀真,13,阵营2 胜利,"曹操,西施,蚩奼,大司命,赵怀真","老夫子,小乔,元流之子(射手),裴擒虎,刘禅"
刘禅,赵怀真,14,阵营2 胜利,"吕布,甄姬,蚩奼,百里玄策,赵怀真","老夫子,武则天,孙权,裴擒虎,刘禅"
刘禅,赵怀真,15,阵营2 胜利,"大司命,大乔,蚩奼,阿古朵,赵怀真","狂铁,海月,戈娅,韩信,刘禅"
刘禅,赵怀真,16,阵营2 胜利,"夏洛特,不知火舞,李元芳,宫本武藏,刘禅","影,海诺,元流之子(射手),孙悟空,赵怀真"
刘禅,赵怀真,17,阵营2 胜利,"关羽,沈梦溪,公孙离,暃,刘禅","影,元流之子(法师),后羿,诸葛亮,赵怀真"
刘禅,赵怀真,18,阵营1 胜利,"马超,王昭君,戈娅,橘右京,赵怀真","影,不知火舞,艾琳,裴擒虎,刘禅"
刘禅,赵怀真,19,阵营1 胜利,"曹操,小乔,虞姬,刘备,刘禅","孙策,武则天,敖隐,暃,赵怀真"
刘禅,空空儿,1,阵营2 胜利,"孙悟空,女娲,戈娅,马超,空空儿","元歌,西施,公孙离,百里玄策,刘禅"
刘禅,空空儿,2,阵营1 胜利,"白起,嫦娥,元流之子(射手),马超,空空儿","蒙恬,姜子牙,戈娅,韩信,刘禅"
刘禅,空空儿,3,阵营2 胜利,"花木兰,女娲,貂蝉,百里玄策,刘禅","哪吒,西施,蚩奼,铠,空空儿"
刘禅,空空儿,4,阵营2 胜利,"夏洛特,干将莫邪,后羿,孙悟空,空空儿","项羽,女娲,虞姬,镜,刘禅"
刘禅,空空儿,5,阵营2 胜利,"老夫子,不知火舞,元流之子(射手),杨戬,刘禅","影,诸葛亮,李信,韩信,空空儿"
刘禅,空空儿,6,阵营2 胜利,"孙策,高渐离,蚩奼,诸葛亮,刘禅","蒙恬,小乔,元流之子(射手),裴擒虎,空空儿"
刘禅,空空儿,7,阵营2 胜利,"芈月,女娲,公孙离,镜,刘禅","影,嫦娥,蚩奼,诸葛亮,空空儿"
刘禅,空空儿,8,阵营2 胜利,"夏洛特,小乔,元流之子(射手),宫本武藏,刘禅","司空震,武则天,艾琳,兰陵王,空空儿"
刘禅,空空儿,9,阵营1 胜利,"蚩奼,沈梦溪,元流之子(射手),杨戬,刘禅","狂铁,海诺,后羿,猪八戒,空空儿"
刘禅,空空儿,10,阵营1 胜利,"哪吒,海诺,公孙离,盘古,刘禅","老夫子,沈梦溪,李信,赵云,空空儿"
刘禅,空空儿,11,阵营1 胜利,"哪吒,高渐离,李信,孙悟空,空空儿","蚩奼,嬴政,公孙离,镜,刘禅"
刘禅,空空儿,12,阵营1 胜利,"关羽,沈梦溪,元流之子(射手),兰陵王,刘禅","钟无艳,女娲,蚩奼,赵云,空空儿"
刘禅,空空儿,13,阵营2 胜利,"元歌,不知火舞,艾琳,刘备,刘禅","关羽,诸葛亮,虞姬,镜,空空儿"
刘禅,空空儿,14,阵营1 胜利,"亚连,小乔,元流之子(射手),云缨,刘禅","狂铁,嫦娥,虞姬,裴擒虎,空空儿"
刘禅,空空儿,15,阵营1 胜利,"刘邦,高渐离,公孙离,杨戬,刘禅","吕布,小乔,莱西奥,梦奇,空空儿"
刘禅,空空儿,16,阵营1 胜利,"钟无艳,弈星,艾琳,镜,刘禅","关羽,沈梦溪,元流之子(射手),典韦,空空儿"
刘禅,空空儿,17,阵营1 胜利,"关羽,杨玉环,公孙离,司马懿,刘禅","哪吒,大乔,蚩奼,元流之子(刺客),空空儿"
刘禅,空空儿,18,阵营2 胜利,"司空震,海诺,元流之子(射手),娜可露露,刘禅","曹操,不知火舞,戈娅,韩信,空空儿"
刘禅,空空儿,19,阵营1 胜利,"姬小满,女娲,戈娅,橘右京,刘禅","曹操,上官婉儿,公孙离,曜,空空儿"
刘禅,少司缘,1,阵营1 胜利,"杨戬,女娲,元流之子(射手),孙悟空,少司缘","夏洛特,武则天,公孙离,阿古朵,刘禅"
刘禅,少司缘,2,阵营2 胜利,"白起,安琪拉,戈娅,韩信,少司缘","影,海诺,蚩奼,宫本武藏,刘禅"
刘禅,少司缘,3,阵营2 胜利,"达摩,杨玉环,孙尚香,哪吒,刘禅","狂铁,嫦娥,公孙离,镜,少司缘"
刘禅,少司缘,4,阵营1 胜利,"影,不知火舞,公孙离,裴擒虎,刘禅","白起,小乔,元流之子(射手),韩信,少司缘"
刘禅,少司缘,5,阵营2 胜利,"哪吒,嫦娥,李元芳,铠,刘禅","老夫子,甄姬,黄忠,元流之子(刺客),少司缘"
刘禅,少司缘,6,阵营1 胜利,"杨戬,不知火舞,元流之子(射手),镜,刘禅","关羽,嫦娥,虞姬,曜,少司缘"
刘禅,少司缘,7,阵营1 胜利,"马超,妲己,元流之子(射手),露娜,少司缘","项羽,沈梦溪,蚩奼,典韦,刘禅"
刘禅,少司缘,8,阵营2 胜利,"司空震,王昭君,孙权,曹操,刘禅","影,上官婉儿,戈娅,马超,少司缘"
刘禅,少司缘,9,阵营2 胜利,"哪吒,不知火舞,蒙犽,裴擒虎,少司缘","兰陵王,沈梦溪,孙权,马超,刘禅"
刘禅,少司缘,10,阵营2 胜利,"元歌,西施,李元芳,云缨,少司缘","曹操,海诺,孙权,韩信,刘禅"
刘禅,少司缘,11,阵营1 胜利,"司空震,杨玉环,孙权,裴擒虎,刘禅","蒙恬,西施,元流之子(射手),孙悟空,少司缘"
刘禅,少司缘,12,阵营1 胜利,"芈月,沈梦溪,元流之子(射手),暃,少司缘","项羽,元流之子(法师),苍,镜,刘禅"
刘禅,少司缘,13,阵营2 胜利,"芈月,女娲,孙尚香,孙悟空,刘禅","哪吒,高渐离,百里守约,镜,少司缘"
刘禅,少司缘,14,阵营2 胜利,"元歌,高渐离,元流之子(射手),裴擒虎,刘禅","狂铁,嫦娥,蚩奼,橘右京,少司缘"
刘禅,少司缘,15,阵营1 胜利,"元流之子(坦克),小乔,苍,露娜,少司缘","芈月,海月,蒙犽,哪吒,刘禅"
刘禅,少司缘,16,阵营2 胜利,"马超,高渐离,李信,元流之子(坦克),刘禅","哪吒,嫦娥,戈娅,暃,少司缘"
刘禅,少司缘,17,阵营2 胜利,"钟无艳,杨玉环,艾琳,云缨,刘禅","曹操,弈星,元流之子(射手),裴擒虎,少司缘"
刘禅,少司缘,18,阵营2 胜利,"影,诸葛亮,蚩奼,暃,刘禅","蒙恬,女娲,虞姬,云中君,少司缘"
刘禅,少司缘,19,阵营2 胜利,"马超,嫦娥,戈娅,赵云,少司缘","亚瑟,海月,孙权,阿古朵,刘禅"
刘禅,元流之子(坦克),1,阵营2 胜利,"白起,海月,戈娅,典韦,元流之子(坦克)","姬小满,海诺,公孙离,云中君,刘禅"
